file,ISIN,conId,Symbol,Rows,FirstDate,LastDate,Has2019,Has2020,Has2021,Has2022,Has2023,CoronaUsable,Y2022Usable,Full2019_2023,Error
DE000A0D8Q49_36289639.csv,DE000A0D8Q49,36289639,EXX5,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0D8QZ7_34029375.csv,DE000A0D8QZ7,34029375,EXSE,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0D9PT0_34759096.csv,DE000A0D9PT0,34759096,MTX,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0DJ6J9_52164436.csv,DE000A0DJ6J9,52164436,S92,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0DPRE6_193605455.csv,DE000A0DPRE6,193605455,LNSX,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0ETBQ4_39131894.csv,DE000A0ETBQ4,39131894,MBB,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0F5UE8_38734029.csv,DE000A0F5UE8,38734029,EXXU,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0F5UF5_38734024.csv,DE000A0F5UF5,38734024,EXXT,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0F5UG3_38734018.csv,DE000A0F5UG3,38734018,EXXV,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0F5UH1_74991988.csv,DE000A0F5UH1,74991988,ISPA,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H0728_49954111.csv,DE000A0H0728,49954111,EXXY,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H0744_38734023.csv,DE000A0H0744,38734023,EXXW,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H0785_74992115.csv,DE000A0H0785,74992115,EXHF,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H08D2_39960104.csv,DE000A0H08D2,39960104,EXX7,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H08E0_89005201.csv,DE000A0H08E0,89005201,EXV7,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H08F7_89005194.csv,DE000A0H08F7,89005194,EXV8,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H08J9_89005156.csv,DE000A0H08J9,89005156,EXH4,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H08P6_89005211.csv,DE000A0H08P6,89005211,EXH8,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0H1GY2_517610957.csv,DE000A0H1GY2,517610957,M5S,578,2021-09-29,2023-12-29,False,False,True,True,True,False,True,False,
DE000A0H52F5_39846458.csv,DE000A0H52F5,39846458,MVV1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0HGQS8_37610895.csv,DE000A0HGQS8,37610895,P4O,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0HL8N9_70717089.csv,DE000A0HL8N9,70717089,2GB,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0HN5C6_40064795.csv,DE000A0HN5C6,40064795,DWNI,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0JBPG2_36839782.csv,DE000A0JBPG2,36839782,PNE3,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0JDBC7_357899811.csv,DE000A0JDBC7,357899811,LIK,1218,2019-03-19,2023-12-29,True,True,True,True,True,True,True,False,
DE000A0JJTG7_360473928.csv,DE000A0JJTG7,360473928,GTY,1200,2019-04-12,2023-12-29,True,True,True,True,True,True,True,False,
DE000A0JL9W6_41489396.csv,DE000A0JL9W6,41489396,VBK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0JM2M1_43675963.csv,DE000A0JM2M1,43675963,B7E,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0KE043_834245994.csv,DE000A0KE043,834245994,C1V0,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0KPPR7_41879324.csv,DE000A0KPPR7,41879324,NTG,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0LBKW6_42001300.csv,DE000A0LBKW6,42001300,CFC,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0LD6E6_44632051.csv,DE000A0LD6E6,44632051,GXI,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0LR4P1_43970798.csv,DE000A0LR4P1,43970798,H9W,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0LR936_45130615.csv,DE000A0LR936,45130615,ST5,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0LR9G9_423679706.csv,DE000A0LR9G9,423679706,EXL,922,2020-05-25,2023-12-29,False,True,True,True,True,False,True,False,
DE000A0M93V6_351024206.csv,DE000A0M93V6,351024206,ABX,1256,2019-01-23,2023-12-29,True,True,True,True,True,True,True,False,
DE000A0MSN11_46469310.csv,DE000A0MSN11,46469310,M7U,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0MVLS8_45136249.csv,DE000A0MVLS8,45136249,ETG,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0Q4R69_517610615.csv,DE000A0Q4R69,517610615,EXIA,578,2021-09-29,2023-12-29,False,False,True,True,True,False,True,False,
DE000A0Q4RZ9_74991935.csv,DE000A0Q4RZ9,74991935,EXVM,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0S8488_47080153.csv,DE000A0S8488,47080153,HHFA,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0S9GB0_50784405.csv,DE000A0S9GB0,50784405,4GLD,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0S9QZ8_584107203.csv,DE000A0S9QZ8,584107203,BOG,336,2022-09-08,2023-12-29,False,False,False,True,True,False,False,False,
DE000A0SMU87_335820584.csv,DE000A0SMU87,335820584,NB2,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0STSQ8_206577361.csv,DE000A0STSQ8,206577361,M12,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0V9LA7_87327788.csv,DE000A0V9LA7,87327788,DAR,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0WMPJ6_53902669.csv,DE000A0WMPJ6,53902669,AIXA,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0XFSF0_59777346.csv,DE000A0XFSF0,59777346,DMRE,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0XYG76_94342690.csv,DE000A0XYG76,94342690,DR0,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0XYGA7_54987124.csv,DE000A0XYGA7,54987124,TTR1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0Z1JH9_60851737.csv,DE000A0Z1JH9,60851737,PSAN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0Z23Q5_67459945.csv,DE000A0Z23Q5,67459945,ADN1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A0Z2ZZ5_69132244.csv,DE000A0Z2ZZ5,69132244,FNTN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A111ZF1_411110559.csv,DE000A111ZF1,411110559,OD6H,968,2020-03-17,2023-12-29,False,True,True,True,True,False,True,False,
DE000A11Q059_199160752.csv,DE000A11Q059,199160752,ELB,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A11QVV0_160863876.csv,DE000A11QVV0,160863876,HPHA,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A11QW68_158725234.csv,DE000A11QW68,158725234,HRPK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A12DM80_208517161.csv,DE000A12DM80,208517161,G24,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A12UK08_165012005.csv,DE000A12UK08,165012005,ECF,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A12UK57_165859269.csv,DE000A12UK57,165859269,UCA1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A12UMB1_562605473.csv,DE000A12UMB1,562605473,PO1,416,2022-05-19,2023-12-29,False,False,False,True,True,False,False,False,
DE000A12UP29_167136518.csv,DE000A12UP29,167136518,LQAG,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A12UP37_171972667.csv,DE000A12UP37,171972667,NC5A,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A12UPJ7_186022107.csv,DE000A12UPJ7,186022107,CAP1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A13SUL5_300342260.csv,DE000A13SUL5,300342260,DEF,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A13SX22_173345984.csv,DE000A13SX22,173345984,HLE,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A14KRD3_220349759.csv,DE000A14KRD3,220349759,DKG,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A161077_212288382.csv,DE000A161077,212288382,ERAG,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A161309_212180666.csv,DE000A161309,212180666,KSW,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A161408_294708433.csv,DE000A161408,294708433,HFG,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A161N14_203659987.csv,DE000A161N14,203659987,RTV,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A161N22_358678235.csv,DE000A161N22,358678235,TUF,1213,2019-03-26,2023-12-29,True,True,True,True,True,True,True,False,
DE000A161N30_199224273.csv,DE000A161N30,199224273,GLJ,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1681X5_235947275.csv,DE000A1681X5,235947275,SNG,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A168205_212468315.csv,DE000A168205,212468315,SVE,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1A6V48_69468750.csv,DE000A1A6V48,69468750,KSC,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1A6WB2_71517074.csv,DE000A1A6WB2,71517074,PTHH,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1A6WE6_70101035.csv,DE000A1A6WE6,70101035,AJ91,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1CRQD6_79757776.csv,DE000A1CRQD6,79757776,B9B,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1DAHH0_73937862.csv,DE000A1DAHH0,73937862,BNR,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1E0HS6_79036989.csv,DE000A1E0HS6,79036989,XAD6,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1EK0H1_77918742.csv,DE000A1EK0H1,77918742,XAD3,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1EMHE0_78046416.csv,DE000A1EMHE0,78046416,GTK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1EWVY8_94342746.csv,DE000A1EWVY8,94342746,FYB,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1EWWW0_79780521.csv,DE000A1EWWW0,79780521,ADS,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1EWXA4_96136802.csv,DE000A1EWXA4,96136802,ABO,584,2021-09-21,2023-12-29,False,False,True,True,True,False,True,False,
DE000A1H8BV3_86630016.csv,DE000A1H8BV3,86630016,NOEJ,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1K0201_95711671.csv,DE000A1K0201,95711671,GSC1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1K0235_94160337.csv,DE000A1K0235,94160337,SMHN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1ML7J1_130946869.csv,DE000A1ML7J1,130946869,VNA,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1MMCC8_256779019.csv,DE000A1MMCC8,256779019,ILM1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1MME74_333484959.csv,DE000A1MME74,333484959,NF4,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1MMEV4_220349702.csv,DE000A1MMEV4,220349702,PGH,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1PG508_119893710.csv,DE000A1PG508,119893710,FF24,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1PHBB5_112158266.csv,DE000A1PHBB5,112158266,RSL2,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1PHFF7_108827295.csv,DE000A1PHFF7,108827295,BOSS,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1RFMY4_116335432.csv,DE000A1RFMY4,116335432,RCMN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1RFMZ1_119893712.csv,DE000A1RFMZ1,119893712,SMWN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1TNMM9_131996325.csv,DE000A1TNMM9,131996325,CTNK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1TNNN5_131996313.csv,DE000A1TNNN5,131996313,ACWN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1TNV91_250083553.csv,DE000A1TNV91,250083553,ADE,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1TNWJ4_124749666.csv,DE000A1TNWJ4,124749666,MPCK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1X3WX6_134032272.csv,DE000A1X3WX6,134032272,ERWE,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1X3XX4_133475000.csv,DE000A1X3XX4,133475000,BRNK,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A1YC996_385953061.csv,DE000A1YC996,385953061,PU11,1080,2019-10-04,2023-12-29,True,True,True,True,True,True,True,False,
DE000A254203_398835375.csv,DE000A254203,398835375,WOLF,1014,2020-01-10,2023-12-29,False,True,True,True,True,False,True,False,
DE000A254211_403639404.csv,DE000A254211,403639404,ISHA,991,2020-02-13,2023-12-29,False,True,True,True,True,False,True,False,
DE000A254294_403071440.csv,DE000A254294,403071440,IPOK,995,2020-02-07,2023-12-29,False,True,True,True,True,False,True,False,
DE000A255F11_478811088.csv,DE000A255F11,478811088,VH2,708,2021-03-26,2023-12-29,False,False,True,True,True,False,True,False,
DE000A255G02_404491460.csv,DE000A255G02,404491460,H2O,985,2020-02-20,2023-12-29,False,True,True,True,True,False,True,False,
DE000A27Z304_427522163.csv,DE000A27Z304,427522163,BTCE,907,2020-06-18,2023-12-29,False,True,True,True,True,False,True,False,
DE000A289V03_446197466.csv,DE000A289V03,446197466,93M1,836,2020-09-23,2023-12-29,False,True,True,True,True,False,True,False,
DE000A28M8D0_464974581.csv,DE000A28M8D0,464974581,VBTC,763,2021-01-12,2023-12-29,False,False,True,True,True,False,True,False,
DE000A2AA1Q5_517611078.csv,DE000A2AA1Q5,517611078,9JK,578,2021-09-29,2023-12-29,False,False,True,True,True,False,True,False,
DE000A2AA204_236501333.csv,DE000A2AA204,236501333,DFTK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2AAA75_215022798.csv,DE000A2AAA75,215022798,T3T1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2AAE22_224696496.csv,DE000A2AAE22,224696496,CY1K,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2BPK34_351024208.csv,DE000A2BPK34,351024208,VRL,1257,2019-01-23,2023-12-29,True,True,True,True,True,True,True,False,
DE000A2DA588_257196600.csv,DE000A2DA588,257196600,MXHN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2DAM03_270900387.csv,DE000A2DAM03,270900387,AAG,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2E4K43_281129632.csv,DE000A2E4K43,281129632,DHER,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2E4LE9_292078910.csv,DE000A2E4LE9,292078910,VOTR,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2E4SV8_312270738.csv,DE000A2E4SV8,312270738,CYR,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2E4T77_281571756.csv,DE000A2E4T77,281571756,2HRA,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2G8X31_314841657.csv,DE000A2G8X31,314841657,SJJ,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2G8ZX8_518943102.csv,DE000A2G8ZX8,518943102,PYR,573,2021-10-06,2023-12-29,False,False,True,True,True,False,False,False,
DE000A2GS609_290004799.csv,DE000A2GS609,290004799,SB1,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2GS625_292917067.csv,DE000A2GS625,292917067,CRZK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2GS633_290639270.csv,DE000A2GS633,290639270,AEIN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2GSU42_434072989.csv,DE000A2GSU42,434072989,BKHT,887,2020-07-14,2023-12-29,False,True,True,True,True,False,True,False,
DE000A2LQ2D0_590687128.csv,DE000A2LQ2D0,590687128,Z29,313,2022-10-11,2023-12-29,False,False,False,True,True,False,False,False,
DE000A2LQ884_469653245.csv,DE000A2LQ884,469653245,AG1,743,2021-02-05,2023-12-29,False,False,True,True,True,False,True,False,
DE000A2N4H07_336523280.csv,DE000A2N4H07,336523280,WEW,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2NB601_331448010.csv,DE000A2NB601,331448010,JEN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2NB650_331626797.csv,DE000A2NB650,331626797,MUX,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2NBX80_332199782.csv,DE000A2NBX80,332199782,INS,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A2P4HL9_521962133.csv,DE000A2P4HL9,521962133,123F,564,2021-10-19,2023-12-29,False,False,True,True,True,False,False,False,
DE000A2QP380_531183403.csv,DE000A2QP380,531183403,IDVA,531,2021-12-07,2023-12-29,False,False,True,True,True,False,False,False,
DE000A2T0VS9_419717739.csv,DE000A2T0VS9,419717739,XSLR,926,2020-04-29,2023-12-29,False,True,True,True,True,False,True,False,
DE000A2T0VU5_418727101.csv,DE000A2T0VU5,418727101,XGDU,931,2020-04-22,2023-12-29,False,True,True,True,True,False,True,False,
DE000A2TR919_376425193.csv,DE000A2TR919,376425193,S6P,1126,2019-07-31,2023-12-29,True,True,True,True,True,True,True,False,
DE000A2UDH55_422487866.csv,DE000A2UDH55,422487866,XSLE,927,2020-05-18,2023-12-29,False,True,True,True,True,False,True,False,
DE000A2YN900_384928607.csv,DE000A2YN900,384928607,TMV,1086,2019-09-25,2023-12-29,True,True,True,True,True,True,True,False,
DE000A2YNT30_373291272.csv,DE000A2YNT30,373291272,ACT,1148,2019-07-01,2023-12-29,True,True,True,True,True,True,True,False,
DE000A2YPDD0_382322131.csv,DE000A2YPDD0,382322131,VIH1,1095,2019-09-12,2023-12-29,True,True,True,True,True,True,True,False,
DE000A32VN59_602062539.csv,DE000A32VN59,602062539,SLSA,389,2022-06-24,2023-12-29,False,False,False,True,True,False,False,False,
DE000A35JS40_655613277.csv,DE000A35JS40,655613277,CLIQ,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A37FTW0_650720234.csv,DE000A37FTW0,650720234,ALXA,1270,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A3CM708_524954454.csv,DE000A3CM708,524954454,75S,551,2021-11-05,2023-12-29,False,False,True,True,True,False,False,False,
DE000A3CMGN3_501306561.csv,DE000A3CMGN3,501306561,HGEA,637,2021-07-08,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3CN9R8_518547488.csv,DE000A3CN9R8,518547488,14D,574,2021-10-05,2023-12-29,False,False,True,True,True,False,False,False,
DE000A3CQ7F4_499874688.csv,DE000A3CQ7F4,499874688,BIKE,644,2021-06-29,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3CSAE2_501094749.csv,DE000A3CSAE2,501094749,MRX,638,2021-07-07,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3E00M1_613022401.csv,DE000A3E00M1,613022401,IOS,227,2023-02-09,2023-12-29,False,False,False,False,True,False,False,False,
DE000A3E5A59_490798907.csv,DE000A3E5A59,490798907,SBX,673,2021-05-17,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3E5C08_508949364.csv,DE000A3E5C08,508949364,CNW,602,2021-08-26,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3E5C24_543626189.csv,DE000A3E5C24,543626189,CDZ0,485,2022-02-09,2023-12-29,False,False,False,True,True,False,False,False,
DE000A3E5CP0_511450598.csv,DE000A3E5CP0,511450598,SIM0,600,2021-08-30,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3E5D56_507623516.csv,DE000A3E5D56,507623516,FPE,610,2021-08-16,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3E5D64_507623520.csv,DE000A3E5D64,507623520,FPE3,610,2021-08-16,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3E5E55_506610729.csv,DE000A3E5E55,506610729,HP3A,616,2021-08-06,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3E5ED2_525721507.csv,DE000A3E5ED2,525721507,VEZ,548,2021-11-10,2023-12-29,False,False,True,True,True,False,False,False,
DE000A3E5EG5_624887759.csv,DE000A3E5EG5,624887759,PA8,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A3ENQ51_656785784.csv,DE000A3ENQ51,656785784,1SXP,65,2023-09-28,2023-12-29,False,False,False,False,True,False,False,False,
DE000A3GMKD7_476031870.csv,DE000A3GMKD7,476031870,ZETH,721,2021-03-11,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3GSUD3_516341218.csv,DE000A3GSUD3,516341218,VS0L,585,2021-09-22,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3GYNB0_558184424.csv,DE000A3GYNB0,558184424,GXRP,434,2022-04-25,2023-12-29,False,False,False,True,True,False,False,False,
DE000A3H2101_452335695.csv,DE000A3H2101,452335695,AAQ1,810,2020-10-29,2023-12-29,False,True,True,True,True,False,True,False,
DE000A3H2135_458339366.csv,DE000A3H2135,458339366,MA10,756,2020-12-02,2023-12-29,False,True,True,True,True,False,True,False,
DE000A3H2200_460460870.csv,DE000A3H2200,460460870,NA9,774,2020-12-18,2023-12-29,False,True,True,True,True,False,True,False,
DE000A3H2333_468413346.csv,DE000A3H2333,468413346,HABA,744,2021-02-04,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3H3L44_472626694.csv,DE000A3H3L44,472626694,2INV,727,2021-03-01,2023-12-29,False,False,True,True,True,False,True,False,
DE000A3MQC96_542404110.csv,DE000A3MQC96,542404110,U1DA,488,2022-02-04,2023-12-29,False,False,False,True,True,False,False,False,
DE000A3MQRK6_570898133.csv,DE000A3MQRK6,570898133,3330,385,2022-07-01,2023-12-29,False,False,False,True,True,False,False,False,
DE000A40ESU3_720719865.csv,DE000A40ESU3,720719865,EIN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A40ZVU2_809519338.csv,DE000A40ZVU2,809519338,UMD,1083,2019-09-30,2023-12-29,True,True,True,True,True,True,True,False,
DE000A41YD16_884989176.csv,DE000A41YD16,884989176,B4B,1260,2019-01-03,2023-12-29,True,True,True,True,True,True,True,True,
DE000A41YD99_854923652.csv,DE000A41YD99,854923652,AMA0,968,2020-03-17,2023-12-29,False,True,True,True,True,False,True,False,
DE000A41YDG0_862838534.csv,DE000A41YDG0,862838534,QBY0,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A41YEV7_881108707.csv,DE000A41YEV7,881108707,D6H0,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000A41YFJ9_897390874.csv,DE000A41YFJ9,897390874,C3R,639,2021-07-06,2023-12-29,False,False,True,True,True,False,True,False,
DE000BASF111_77680640.csv,DE000BASF111,77680640,BAS,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000BAY0017_68598660.csv,DE000BAY0017,68598660,BAYN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000CBK1001_125839555.csv,DE000CBK1001,125839555,CBK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000DTR0CK8_531961119.csv,DE000DTR0CK8,531961119,DTG,526,2021-12-10,2023-12-29,False,False,True,True,True,False,False,False,
DE000DWS1007_311674922.csv,DE000DWS1007,311674922,DWS,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ENAG999_53028906.csv,DE000ENAG999,53028906,EOAN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ENER6Y0_447545380.csv,DE000ENER6Y0,447545380,ENR,833,2020-09-28,2023-12-29,False,True,True,True,True,False,True,False,
DE000ETF7011_231268767.csv,DE000ETF7011,231268767,F701,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETF7029_310622904.csv,DE000ETF7029,310622904,F702,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETF7037_310622903.csv,DE000ETF7037,310622903,F703,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETF9033_214184838.csv,DE000ETF9033,214184838,E903,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETF9074_214184844.csv,DE000ETF9074,214184844,E907,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETF9082_254619320.csv,DE000ETF9082,254619320,E908,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETF9090_418728926.csv,DE000ETF9090,418728926,E909,944,2020-04-22,2023-12-29,False,True,True,True,True,False,True,False,
DE000ETF9603_307012686.csv,DE000ETF9603,307012686,E960,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETFL011_49549434.csv,DE000ETFL011,49549434,EL4A,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETFL029_49549440.csv,DE000ETFL029,49549440,EL4B,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETFL037_59141472.csv,DE000ETFL037,59141472,EL4C,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
DE000ETFL045_59141482.csv,DE000ETFL045,59141482,EL4D,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
